,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time
6900,1424064030520524802,17836850,"@SuddenlySatoshi It's gonna be global fight between savers (Swiss, German, Dutch, Scandinavians) and countries with low debt to gdp vs over indebted G7 extorting the former via money printing. The latter can build around defi and include booming developing and frontier nations",en,2021-08-07 17:44:57+00:00,0,1161,2147,27999,0,0,1,2022-05-07 11:06:56
6899,1424120314884153344,907419378961940480,"@ajbibby1957 @AJEnglish When $ from China stops coming, local economy will not support the price of #tore #vanre. Canadian housing policies, low interest rates and high taxation is destroying our professional class and working specialists. At least Swiss put such $ in their banks , not their homes",en,2021-08-07 21:28:36+00:00,0,1205,4986,149872,0,0,1,2022-05-07 11:06:56
6898,1424122286186156034,1140180221167099905,"@JosefWiederkehr @GrueneCH @adelethorens Die Nationalbank kennt heute schon verbindliche Grenzen für ihre Anlagepolitik. Wenn sie künftig davon absieht, in fossile Energien zu investieren, stärkt sie der Schweiz den Rücken.",de,2021-08-07 21:36:26+00:00,0,742,311,607,0,0,0,2022-05-07 11:06:56
6897,1424153920012648449,1382738103912189954,"@RuhbikaLiyaqat Dictator ship , unemployment,Notebandi,
Mehngai,Hindu muslim,
Shamshan kabristan,
Black money from Swiss Bank,
GDP ,
Currency value,
Smart City,
Ganga clean,
ETC.",en,2021-08-07 23:42:08+00:00,2,1,20,25,0,0,0,2022-05-07 11:06:56
6896,1424332255246307329,1112790298156023808,"@BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Wer die Installation des Sozialismus zuerst un Venezuela🇻🇪 und danach in Bolivien🇧🇴 verpasst hat, hat nun die Chance das in Peru🇵🇪 live mit zu erleben

Wichtig: behaltet die Zitate der Befürworter bei uns, die werden später sagen, es sei nicht richtig gemacht worden",de,2021-08-08 11:30:47+00:00,8,735,945,9652,2,1,2,2022-05-07 11:06:56
6895,1424337147172171784,971769535480193024,"@AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Das vorrangige Ziel der Sozialisten 
und Kommunisten wird auch in Peru sein: 

„Du besitzt Nichts – 
und bist glücklich.“",de,2021-08-08 11:50:13+00:00,3,806,2014,17700,0,0,1,2022-05-07 11:06:56
6894,1424344572176617472,971769535480193024,"@MartinCJanssen @AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Selbst das sollte kein Problem sein

Aus der Geschichte lernen leider nur die wenigsten etwas 🤷🏼‍♂️",de,2021-08-08 12:19:43+00:00,2,806,2014,17700,0,1,1,2022-05-07 11:06:56
6893,1424354752587042821,57808442,@NewsWireLK SL should seek the help of Modern Money Theory group to be self-sufficient in food &amp; energy major reasons for inflation &amp; give 100% a minimum safety net with fiat money &amp; SL will be as strong economically as Switzerland. Feeding only those at the top is the reason for decline,en,2021-08-08 13:00:10+00:00,0,1092,1345,31685,0,0,0,2022-05-07 11:06:56
6892,1424356953602596865,1063552849546805248,"@DjamelEsports @pride__lol @LuckyEUW Yeah its stupid that there are just cups and not a seasonal thing anymore. Makes it was less fun to play. 

Plus no swiss orgs are willing to invest into league teams, even if they are playing in prime league.",en,2021-08-08 13:08:55+00:00,0,283,592,7450,0,0,1,2022-05-07 11:06:56
6891,1424357950286618625,4188223541,"@prosperityall91 @3fecta @jbarro Why do basically all western European nations shit all over the US in quality of life indices?

If you think the average American’s life is as good as the life of the average Dutch, German, Austrian, Swiss, Belgian, Dane, Swede etc, you are simply wrong.

But muh GDP. 🇺🇸🇺🇸🇺🇸",en,2021-08-08 13:12:53+00:00,0,138,654,7603,0,0,1,2022-05-07 11:06:56
6890,1424358938510831616,497968900,"@hjbertschi @MartinCJanssen Leider ist aber auch Schweiz als exportabhängig Land v globalen Kaskade-Blasen bedroht. Strukturgesund wirkende freie Marktwirtschaft herrscht nur,wenn viele freie Anbieter&amp;viele freie Nachfrager ihre Deals ausloten. War vs. China nie der Fall&amp;Europa immer weniger (Währung etc.)",de,2021-08-08 13:16:48+00:00,2,6635,7106,122377,0,0,1,2022-05-07 11:06:56
6889,1424365574231035907,729901610,"@stefsxe It’s the most East European thing one can do, my moms grandpa also scammed rich people to “start and invest businesses” and got banned from Switzerland at some point…. Im Very proud of it all",en,2021-08-08 13:43:10+00:00,2,342,703,19734,0,0,1,2022-05-07 11:06:56
6888,1424367240405782530,20710108,"@katrinbretscher @ant0inet Die Telekommunikationspolitik der Schweiz wird massgeblich durch Swisscom gemacht. Deren Lobbyisten sind super im Einseifen der Politik in #Bundesbern. Dass aber genau diese Politik einen riesigen Schaden in der Volkswirtschaft anrichtet, wird meistens übersehen.",de,2021-08-08 13:49:48+00:00,12,4530,1051,20493,1,0,3,2022-05-07 11:06:56
6887,1424389328684335112,1019942719337193472,@Steam_Support do you know if we will be able to buy the steam deck in Switzerland or will it be the same as the valve index and we’ll have to buy from 3rd party market that will coast 300 more.,en,2021-08-08 15:17:34+00:00,0,50,212,3811,0,0,1,2022-05-07 11:06:56
6886,1424437280782028801,1233376105425461248,"@LynAldenContact The same is happening here in Switzerland, even if the government keep saying we are in deflation. Most of citizen here don't know what inflation is, they create some immaginative causal links and politician uses the discontent to gain vote. Nobody talks about inflation.",en,2021-08-08 18:28:07+00:00,0,68,48,1338,0,0,0,2022-05-07 11:06:56
6885,1424438527161417738,1267105294733246466,"@Shadders5 @Centaur001 @MarkHar007 @ed_itu Imagine how wasteful the french, germans, swiss, belgium, danish, swedish, dutch, spanish, italians, newzeland, finland, ireland, greek must be given how much more gdp they spend on health, i suspect its all the private contracts raking it in lining their pockets",en,2021-08-08 18:33:04+00:00,0,165,103,6507,0,0,0,2022-05-07 11:06:56
6884,1424454818026774529,1374968033265864706,"Swiss bank bought 800,000 shares. Usually when a market is going to crash and inflation is rising, you jump into bonds and or gold/treasuries. They are jumping into a volatile stock..🚀🌙 @jpkuz12 $AMC #AMC #AMCSqueeze #MOASS",en,2021-08-08 19:37:48+00:00,1312,79617,13461,34285,178,7,52,2022-05-07 11:06:56
6883,1424459178031173648,25958053,@TOFIQFAZL @Gambiste1 The SNB has reserves well over $1 trillion    They make big moves naturally.   Their reserves are bigger than the Swiss GDP   Very small amount for them and most likely because they buy index    Just my guess,en,2021-08-08 19:55:07+00:00,0,1023,2556,6230,0,0,0,2022-05-07 11:06:56
6882,1424475175144280069,1157325489050214400,"@GoldTelegraph_ SNB reserves result from real savings of the Swiss who are repatriating their hard-earned profits into CHF.
The SNB'd prefer to store them in real assets such as gold. Today, by int'l agreement, it must be govt bonds. The SNB complies at 80%, but puts the remaining 20% in stocks.",en,2021-08-08 20:58:41+00:00,0,60,124,2021,2,0,0,2022-05-07 11:06:56
6881,1424476774105337859,1157325489050214400,"@4aces10 @GoldTelegraph_ Certainly not. Swiss exporters own a lot of claims on foreign entities and seek to repatriate them into CHF. The SNB acts as counterparty &amp; takes the claims on its balance sheet. As a custodian. In the meantime, where to put the claim? They chose 80% govt bonds and 20% stocks.",en,2021-08-08 21:05:03+00:00,2,60,124,2021,0,0,0,2022-05-07 11:06:56
6880,1424478794576977921,1157325489050214400,"@ilovetariffs @GoldTelegraph_ They buy 80% govt bonds &amp; 20% global index-weighed stocks.
As a Swiss, I'd prefer the SNB put what are our savings into a higher share of real assets. But they need to remain liquid at all times for free convertibility of the CHF/free flow of capital. Which dictates more bonds.",en,2021-08-08 21:13:04+00:00,4,60,124,2021,0,0,0,2022-05-07 11:06:56
6879,1424488256322822146,1402292034841554951,"@AscendedView Norf gdp per capita = Poland
Souf “ “ = Switzerland",de,2021-08-08 21:50:40+00:00,1,1342,396,9627,0,0,1,2022-05-07 11:06:56
6878,1424552234050891776,1393507901533298693,"Swiss bank bought 800,000 shares. Usually when a market is going to crash and inflation is rising, you jump into bonds and or gold/treasuries. They are jumping into a volatile stock..🚀🌙 @jpkuz12 $AMC #AMC #AMCSqueeze #MOASS",en,2021-08-09 02:04:54+00:00,5,24,17,318,0,0,0,2022-05-07 11:06:56
6877,1424554760997425152,1176328431916736513,"I read on Fintel that, the Swiss National Bank has increased their AMC position by 300% + . But what does this mean? What is their need to invest? Do they lend those shares out or are they HODL like us? @unusual_whales",en,2021-08-09 02:14:56+00:00,0,338,396,10094,0,0,0,2022-05-07 11:06:56
6876,1424578781923131396,331624645,Good Morning Switzerland – Indikation Indication SMI +10 / DAX -23,en,2021-08-09 03:50:23+00:00,2,3244,3810,81800,0,0,0,2022-05-07 11:06:56
6875,1424612468798672897,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,01%
$SMIM -0,02%

$PGHN +0,4% (Kurszielerhöh.)
$ROG +0,4% (Produktnews)
$UBSG -0,2%

$GAM +0,2%
$LOGN +0,9% (CEO-Interview)
$SQN +0,7% (Kurszielerhöh.)

Übrige Aktien etwas im Angebot.",de,2021-08-09 06:04:15+00:00,0,5123,297,21107,0,0,0,2022-05-07 11:06:56
6874,1424612788417220609,460288171,"SWISS PREMARKET:

$SMI +0,01%
$SMIM -0,02%

$PGHN +0,4% (broker call)
$ROG +0,4% (product news)
$UBSG -0,2%

$GAM +0,2%
$LOGN +0,9% (CEO interview)
$SQN +0,7% (broker call)

Most other shares marginally lower traded so far.",en,2021-08-09 06:05:31+00:00,1,5123,297,21107,0,0,0,2022-05-07 11:06:56
6873,1424616789544144896,926607573045915654,"@boredwithInsta @MattStirner Nearly crashed the Swiss economy, the central bankers came on and said they were going to flood the market with Swiss Franks and start buying gold, dollar, euro, pounds etc and then they calmed down",en,2021-08-09 06:21:25+00:00,1,183,379,4913,0,0,1,2022-05-07 11:06:56
6872,1424634071855030277,838457039336706048,@AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @MartinCJanssen @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Du hast 🇺🇲 vergessen.,de,2021-08-09 07:30:05+00:00,0,507,268,1165,0,0,0,2022-05-07 11:06:56
6871,1424634258698686474,838457039336706048,@safeatanyspeed @MartinCJanssen @AnCapSwiss @BeutlerRolf_CH @NoldiSchweizer @alex_baur @zac1967 @juanrallo @ronniegrob @SNB_BNS_en @lp_schweiz @nebelspalter @Oli_Kes Falsch. Die lernen sehr wohl aus der Geschichte.,de,2021-08-09 07:30:50+00:00,0,507,268,1165,0,0,0,2022-05-07 11:06:56
6870,1424641742851223552,1312246113244794881,SWISS SIGHT DEPOSITS OF DOMESTIC BANKS AT 635.896 BLN SFR IN WEEK ENDING AUGUST 6 VERSUS 636.422 BLN SFR A WEEK EARLIER #News #Forex #SWISS,en,2021-08-09 08:00:34+00:00,0,5177,5,39133,0,0,0,2022-05-07 11:06:56
6869,1424641975295389700,733611692,"Swiss Domestic Sight Deposits (CHF) Aug 6: 635.9B (prev 636.4B)
Swiss Total Sight Deposits (CHF) Aug 6: 713.2B (prev 712.0B)

#XGlobalMarkets #economy #Swiss",en,2021-08-09 08:01:30+00:00,0,4505,2631,39027,0,0,0,2022-05-07 11:06:56
6868,1424660191895769088,1355254680830541825,"@rockstar_stocks @rockstar_stocks.  Since the news about the very strong increase in the Swiss National Bank is circulating here for the tens. The SNB invests exclusively passively abroad, i.e. it only covers broad indices. Like the Russell 2000.",en,2021-08-09 09:13:53+00:00,1,17,153,34,0,0,1,2022-05-07 11:06:56
6867,1424668562216689666,964188655547019265,"@MYIHelder @Kinstaar @Vatato @Airwaks @oh4zr @noahreyli @issa @Maniac_CSGO @PanixR6 @rigoNcs @HypnoHS @Sebastien_buemi @SolEk1337 @SkylineRL @Yukie_ch @FHirsiger @pride__lol @MALI_csgo @Kiraah_FNBR @LowOne_ @mYiKiraKira @zaphare @krumpze1 @Helv_OW Es scheint als spiele ich mit R6 einfach das falsche Spiel 😅 Finde die Tabelle gut, wenn auch anpassbar laut Anm., da wir in der Schweiz ja bekanntlich nicht so gerne über Geld/Salär sprechen. Hoffentlich bringt es noch mehr Firmen dazu in Schweizer Esport zu investieren.",de,2021-08-09 09:47:08+00:00,2,443,461,10070,0,0,0,2022-05-07 11:06:56
6866,1424685536921464841,1312246113244794881,RPT-SWISS AGENCY SWISSMEDIC SAYS IT APPROVES INDICATION EXTENSION FOR MODERNA COVID-19 VACCINE FOR 12- TO 17-YEAR-OLDS #News #Forex #COVID19 #VACCINE #SWISS #MODERNA,en,2021-08-09 10:54:36+00:00,0,5177,5,39133,0,0,0,2022-05-07 11:06:56
6865,1424688079579795460,1096883021763043329,"@SonneBaerau Hmpf eigentlich wollte ich auch mal auf eine Börse in der Schweiz, bekomm das nur zu spät mit 😔",de,2021-08-09 11:04:42+00:00,3,541,298,7326,0,0,2,2022-05-07 11:06:56
6864,1424696010912288772,801065521093496832,@GamesLobotomy @SonneBaerau Wenn du in die Schweiz zu einer Börse fahren solltest und einen nervigen Beifahrer brauchst... denk an mich :),de,2021-08-09 11:36:13+00:00,2,1752,966,35199,0,0,2,2022-05-07 11:06:56
6863,1424713418217381893,144707987,@msi1705 The BoJ (like the Swiss Central Bank) has bought a lot of equities (via ETFs) using its own balance sheet. BoJ actions are explicitly a stimulus measure to encourage inflation. Bit different to the Gov doing it - as I said I’d rather NSW borrow to fund new infrastructure for EG.,en,2021-08-09 12:45:23+00:00,1,10037,1606,66165,0,0,0,2022-05-07 11:06:56
6862,1424730415793725441,3647590332,"Ambuja Cements, part of Swiss building material major Holcim group (Earlier LafargeHolcim) to invest Rs 310 crore to expand the production capacity of its plant at Ropar, Punjab, over the next two years.",en,2021-08-09 13:52:55+00:00,22,6120,133,3161,3,0,1,2022-05-07 11:06:56
6861,1424733666522058753,795514818,"@BernardsNick Generalising but in Europe, I don't know if democratic control would yield these results. Swiss rejected fuel price increases in June. Would also argue mass mobilisation has already happened (skolstrejk). We need a new political-economy BUT will need to be top down given urgency.",en,2021-08-09 14:05:51+00:00,1,422,4177,1378,0,0,1,2022-05-07 11:06:56
6860,1424749719008468998,1118006573866147840,"@PatiiiPat @swiss_rene @MFrauchigerSVP @spschweiz @SamiraMarti Du forderst was, das niemand dir geben kann. Niemand kann dir für irgendwas garantieren, nicht einmal deine Sicherheit ist garantiert, sollte man deswegen nicht in die Polizei und ins Militär investieren? 2/-",de,2021-08-09 15:09:38+00:00,0,23,65,2980,0,0,0,2022-05-07 11:06:56
6859,1424770525285470220,2724129867,"@TomCybertom @Davidoffsmoker @HonkHase @CDU Ja es ist total sinnvoll die kleine Schweiz mit deutschland.zi vergleichen wenn es um Verkehrssysteme geht... Wenn wir hier so wenige Linien hätten, würde das auch besser gehen. Was nicht heißt, dass wir Zuwenig investieren. Aber der Vergleich passt nicht!",de,2021-08-09 16:32:18+00:00,0,95,568,882,0,0,1,2022-05-07 11:06:56
6858,1424807494740856835,1049731791714701312,@dirkregido @TWINO_eu Schweiz war mir bisher zu teuer (mindest invest) und umständlich. Frankreich hatte ich überlegt Rendite war aber eher durchwachsen. Was hat Schweden zu bieten?,de,2021-08-09 18:59:13+00:00,0,884,560,7101,0,0,1,2022-05-07 11:06:56
6857,1424835275407167499,1140650656702877696,"If I had the means to invest in land in russia, I totalllllly would buy up some siberian river delta. That shit is melting fast.

They had a hotter July than we did in  switzerland.",en,2021-08-09 20:49:36+00:00,1,462,623,20150,0,0,1,2022-05-07 11:06:56
6856,1424837312614174722,1324919674077843457,"$SMI #VAMP for the next session: 
Upper: $12318.6331 (+0.1759%)
Lower: $11970.7482 (-2.6531%)
Momentum: $11314.0576
#DDAP $EWL #SWITZERLAND",en,2021-08-09 20:57:42+00:00,0,1380,218,8090,0,0,0,2022-05-07 11:06:56
6855,1424848577260658688,1319686229487767553,"@X__Anderson Tend to disagree on that point : europe have to, in term of banking system and geopolitical economy, adapt themselves to that current economical cold war between the US and China. Swiss and France are trying things. The rest will hopefully follow if it's in the EU interest.",en,2021-08-09 21:42:27+00:00,2,126,349,3979,0,0,2,2022-05-07 11:06:56
6854,1424854999176187907,613430697,"@SilFoiera @swiss_sloth @KarlKuenzle @wanner_fabio @MFrauchigerSVP Wenn du nicht bereit bist für WEA in Hügellagen, dann nützt keine Studie etwas. Jeder Franken, den wir in Wind für Winterstrom investieren spart 5 Franken für Sommerstrom und Speicher.

Aber egal, ich bin schon völlig happy, sind wir uns einig, dass es grundsätzlich möglich ist.",de,2021-08-09 22:07:58+00:00,0,956,989,24343,0,0,1,2022-05-07 11:06:56
6853,1424879626254491649,20367928,"@HeinrichHeine15 @swiss_sloth meine these ist: der gedanke, dass es das eigene kind nicht trifft weil „gesund“ impliziert eine letztlich eugenische abwertung der betroffenen, die dann wohl nicht ganz so gesund gewesen sein konnten.",de,2021-08-09 23:45:50+00:00,6,3145,1437,47721,0,1,0,2022-05-07 11:06:56
