,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person
8162,1.4007E+18,297012999,"Thesis why Switzerland is so prosperous &amp; expensive: Due to wealthy, international people &amp; companies doing business here, our country soaks up increased money supply created by international inflation of Dollars and Euros  like a sponge. Leading to Deflation of the Swiss Franc.",en,2021-06-04 06:05:05+00:00,38,26470,1479,15968,3,0,4,07/05/2022 11:20,,P
8153,1.40091E+18,9.12241E+17,"@rinkydoofinance That’s about CHF 89,500 (Swiss Francs) — and is about what an economics graduate can make per year. In current exchange-rate terms, wealth per adult in Switzerland was USD 598,400. More than half of Swiss adults have assets above USD 100,000, and 884,000 were USD millionaires.",en,2021-06-04 20:17:03+00:00,5,8213,756,11339,1,0,1,07/05/2022 11:20,,P
8149,1.40105E+18,41073968,@PChidambaram_IN Congress should be credited for building of forex reserves in India. Congress should also be credited for building an equal or bigger amount of forex in Swiss banks of their leaders.,en,2021-06-05 05:45:24+00:00,19,250,509,5110,3,0,10,07/05/2022 11:20,,P
8148,1.40107E+18,7.47533E+17,"@NRO @brad_polumbo Chart explanation:
- dark blue: depreciation
- bright blue: other fix cost
- orange: fuel/electricity
- yellow: maintenance, repairs, tires

Both cars bought &amp; used in Switzerland. 10yrs at 20’000km/year.",en,2021-06-05 06:53:46+00:00,5,1911,444,13146,0,0,0,07/05/2022 11:20,,P
8112,1.40166E+18,41615656,"@RussMcNally @terrychristian I wasn't employed but I do remember the power cuts, being an indirect victim of the economic malaise (unemployment) exchange rate controls when going on holiday, driving from the UK to Switzerland and of all the checkpoints. One thing that hasn't change is the Euro scepticism",en,2021-06-06 22:14:24+00:00,4,448,101,3338,0,0,1,07/05/2022 11:20,,P
8106,1.40179E+18,229500113,"The G7 countries will lose 8.5% of GDP a year, or nearly $5tn wiped off their economies, within 30 years if temperatures rise by 2.6C according to research from Oxfam and the Swiss Re Institute.

Maybe we need a different kind of economy.",en,2021-06-07 06:38:10+00:00,20,25041,27140,115733,4,0,2,07/05/2022 11:20,,P
8102,1.40185E+18,9.95581E+17,@RahulGandhi Hey mister where will the money come for reopening the economy? Will you open ur swiss bank account?,en,2021-06-07 10:21:14+00:00,3,1255,2627,56703,0,0,0,07/05/2022 11:20,,P
8100,1.40186E+18,157253297,"The cost of inaction....""The G7 countries – the world’s biggest economies will lose 8.5% of GDP a year, or $5tn wiped off their economies, within 30 years if temperatures rise by 2.6C"" according to research from Oxfam and the Swiss Re Institute.",en,2021-06-07 11:26:08+00:00,4,22202,4475,5297,1,0,0,07/05/2022 11:20,,P
8098,1.40191E+18,555370896,🇧🇲 The British Overseas Territory of Bermuda was uninhabited when the English claimed it 409 years ago in 1612. The territory comprises not one but 138 islands. It is a massive global insurance/reinsurance hub and now has a GDP per capita PPP higher than Switzerland or Germany.,en,2021-06-07 14:41:09+00:00,127,65577,5168,380048,33,1,2,07/05/2022 11:20,,P
8080,1.40217E+18,1.04735E+18,Nobody knows what they're doing. You should do things anyway. Get married. Make a baby. Buy a house. Invest in several rental properties. Take that trip to Switzerland. Commit to that corporate takeover you've been dreaming of. Have your competitors indicted on war crimes,en,2021-06-08 07:50:12+00:00,20,2164,1506,28211,0,0,3,07/05/2022 11:20,,P
8078,1.40218E+18,1.1633E+18,"@WellenceMujuru We all know that politics is the economy, a good political environment creates a good economy bt surely a grown up man wth Swiss made specs 2 politically lie that he has a such humongous surplus in a country that is struggling to pay civil servants a decent wage, is an attrocity.",en,2021-06-08 08:25:18+00:00,10,376,709,5264,0,0,0,07/05/2022 11:20,,P
8055,1.40261E+18,1413027896,"Real Central Bank Rates (rate minus inflation)...
Poland: -4.7%
Brazil: -4.6%
Saudi Arabia: -4.3%
US: -4.1%
Canada: -3.2%
Chile: -3.1%
Norway: -3.0%
Malaysia: -3.0%
Philippines: -2.5%
Eurozone: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
India: -0.3%",en,2021-06-09 13:07:44+00:00,435,392527,120,24420,183,47,22,07/05/2022 11:20,,P
8046,1.40272E+18,2688545961,"@TradesTrey @TradesTrey  are retail investors from abroad included in this numbers? E.g. I am a shareholdee buying through a swiss broker on the german stock market (Frankfurter Börse) and some shares I bought through a dutch broker on the NYSE. And I'm hodling!
#apestogetherstrong #AMC500K",en,2021-06-09 20:20:13+00:00,3,1158,2398,1147,0,0,1,07/05/2022 11:20,,P
8039,1.40285E+18,2302516388,"Real Central Bank Rates (rate minus inflation)...
Poland: -4.7%
Brazil: -4.6%
Saudi Arabia: -4.3%
US: -4.1%
Canada: -3.2%
Chile: -3.1%
Norway: -3.0%
Malaysia: -3.0%
Philippines: -2.5%
Eurozone: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
India: -0.3%",en,2021-06-10 04:38:17+00:00,3,165,479,904,1,0,1,07/05/2022 11:20,,P
8037,1.40287E+18,460288171,"SWISS PREMARKET:

$SMI -0,05%
$SMIM -0,08%

$SIKA +0,9% (broker call)
$SCMN +0,4% (broker call)

$DUFN +0,9% (new concession)
$EFGN +1,1% (broker calls)
$VALN +1,4% (expansion step)

Most other shares somewhat lower traded so far.",en,2021-06-10 06:14:12+00:00,3,5123,297,21107,1,0,0,07/05/2022 11:20,,P
8036,1.40289E+18,7.3638E+17,"@kunalb11 GDP and GDP per capita of Maharashtra is greater than Bangladesh … 

GDP per capita of Norway, Switzerland, Qatar and Singapore is more than that of US…",en,2021-06-10 07:20:28+00:00,8,1169,386,15000,0,0,1,07/05/2022 11:20,,P
8034,1.40292E+18,268766186,"10: Switzerland
- The official team of the Forex traders in the comments",en,2021-06-10 09:33:40+00:00,3,322,465,1136,0,0,1,07/05/2022 11:20,,P
8033,1.40294E+18,2361601055,"10 Jun - 12:00:00  - BANK OF FRANCE, SWISS NATIONAL BANK LAUNCH EXPERIMENT IN LARGE-SCALE CROSS-BORDER CENTRAL BANK DIGITAL CURRENCY PAYMENTS

BANK OF FRANCE, SNB WHOLESALE CENTRAL BANK DIGITAL CURRENCY PILOT PROJECT INVOLVES CREDIT SUISSE, UBS AND NATIXIS",en,2021-06-10 11:00:23+00:00,42,64130,1934,7442,4,1,2,07/05/2022 11:20,,P
8031,1.40297E+18,389462437,"Real Central Bank Rates (rate minus inflation)...
Poland: -4.7%
Brazil: -4.6%
S Arabia: -4.3%
US: -4.1%
Canada: -3.2%
Chile: -3.1%
Norway: -3.0%
Malaysia: -3.0%
Philippines: -2.5%
Eurozone: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
#India : -0.3%",en,2021-06-10 12:53:14+00:00,4,2953,1099,23796,3,0,1,07/05/2022 11:20,,P
8030,1.40297E+18,1413027896,"Real Central Bank Rates (rate minus inflation)...
US: -4.9%
Poland: -4.7%
Brazil: -4.6%
Saudi Arabia: -4.3%
Canada: -3.2%
Chile: -3.1%
Malaysia: -3.0%
Norway: -2.7%
Eurozone: -2.5%
Philippines: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
India: -0.3%",en,2021-06-10 12:55:46+00:00,536,392527,120,24420,197,38,16,07/05/2022 11:20,,P
7999,1.40353E+18,926050758,"@RepPeteStauber A robust tourism economy that relies on preserving natural resources is also our past, present, and should be our future - but you want to destroy the livelihoods of those local businesses to make Canadian &amp; Swiss billionaires richer.",en,2021-06-12 02:06:20+00:00,9,127,807,1659,0,0,1,07/05/2022 11:20,,P
7989,1.40371E+18,459729848,"Real Central Bank Rates (rate minus inflation)...
US: -4.9%
Poland: -4.7%
Brazil: -4.6%
Saudi Arabia: -4.3%
Canada: -3.2%
Chile: -3.1%
Malaysia: -3.0%
Norway: -2.7%
Eurozone: -2.5%
Philippines: -2.5%
S. Korea: -2.1%
Mexico: -1.9%
UK: -1.4%
Swiss: -1.4%
Russia: -1.0%
India: -0.3%",en,2021-06-12 13:47:11+00:00,91,23349,117,60864,49,3,3,07/05/2022 11:20,,P
7982,1.40383E+18,394762017,"#CHFJPY Short 122.70 and 122.81 to #target 121.09

Option exists to long to #target 122.70 then short to 121.09 

Brian Twomey #chf #Switzerland #japan #jpy #usd #usa #forex",en,2021-06-12 21:40:48+00:00,5,1405,3174,34056,1,0,1,07/05/2022 11:20,,P
7967,1.40414E+18,1.22735E+18,"@ArieJohansen9 @TimfromSing @BarendLeyts @BorisJohnson @G7 Johnson and the millionaire #Brexitears who persuaded you to vote to destroy entire sectors of our economy and devalue the pound and our passport, don't want a Swiss type arrangement as that won't let  them reduce our food standards to accommodate for future bad deals.",en,2021-06-13 18:25:08+00:00,8,2219,2287,13251,0,0,3,07/05/2022 11:20,,P
7965,1.40416E+18,229016226,"The second is that Swiss citizens in general, and especially the rural hinterlands, are EXTREMELY susceptible to flip-flopping to the dark side on economic grounds. So any propaganda that suggests that our secular god of the economy requires sacrifice 
9/",en,2021-06-13 19:48:05+00:00,65,52029,4738,67216,4,2,2,07/05/2022 11:20,,P
7961,1.40422E+18,386489051,"Foreign mining firms take interest in Philippines.  Offshore Mining Chamber of the Phils. (OMCP) said several mining companies from Switzerland, Australia, Japan &amp; others expressed interest to invest in the Phils. with the lifting of the 9-year ban on new mining projects.",en,2021-06-13 23:45:04+00:00,20,18069,47,29324,9,1,1,07/05/2022 11:20,,P
7960,1.40427E+18,7.20051E+17,"Check out the $INVEST IDO on #BSCPAD. It's going to be a swiss army knife tool for all DEFI investors. Track your assets, add roadmaps to calendar, set reminders and prepare for upcoming events.",en,2021-06-14 02:54:25+00:00,3,40,5,396,1,0,0,07/05/2022 11:20,,P
7941,1.40448E+18,373988038,@acikradyo Wrong. 51% of voters rejected a moderate market-oriented law that would probably would even have had a positive effect on the swiss economy. Fossil economic interests have been safeguarded for another while in #Switzerland. #Climatecrisis will push us for more radical laws.,en,2021-06-14 16:59:24+00:00,4,1023,4105,5833,0,0,1,07/05/2022 11:20,,P
7930,1.4047E+18,59393368,"Swiss Gvt Sees GDP Growth At 3.3% In 2022, Unchanged Versus Prior
Swiss Gvt Raises 2021 GDP Forecast To 3.6% From 3%
Swiss Gvt Sees Inflation Rate 0.4% In 2021, 0.5% In 2022",en,2021-06-15 07:00:59+00:00,4,240461,2130,324786,2,0,0,07/05/2022 11:20,,P
7925,1.4047E+18,119382990,"@CurveFinance Next steps: Swiss banks puts user funds into curve 
All users can now invest their bank funds with good APYs",en,2021-06-15 07:33:33+00:00,26,704,1524,4465,2,0,7,07/05/2022 11:20,,P
7922,1.40474E+18,1.31848E+18,"Any Chance to get a digital CHF stable coin accepted at @AaveAave and @CurveFinance  ? @BitcoinSuisseAG you did create a XCHF if I am not mistaken, is there something to do here ? As a Swiss resident I want to be able to invest in my currency #CHF #DeFi #stablecoins",en,2021-06-15 10:07:38+00:00,4,35,204,333,0,0,0,07/05/2022 11:20,,P
7920,1.40477E+18,195408397,"@CharlieShrem small countries *with super volatile currencies, high inflation, corruption, political instability*. It's not like Switzerland is adopting bitcoin...",en,2021-06-15 11:38:41+00:00,6,31,539,126,0,1,10,07/05/2022 11:20,,P
7919,1.40477E+18,471053400,"Nornickel's Global Palladium Fund launches its 4 physically-backed metal Exchange Traded Commodities  on the Swiss Stock Exchange. Total expense ratios range from 0.145% to 0.20%. ETCs track spot #gold, #silver, #platinum &amp; #palladium",en,2021-06-15 11:52:33+00:00,5,7458,272,13293,2,0,0,07/05/2022 11:20,,P
7902,1.40504E+18,460288171,"SWISS PREMARKET:

$SMI -0,09%
$SMIM unch.

$CSGN -0,2% (Greensill)
$HOLN unch.
$SLHN +0,1%

$BARN +0,3%
$GALE +0,3%
$BAER +0,2%
$SFSN +0,3%
$SUN +0,7% (follow-on buying)
$SQN +6,9% (guidance)
$TEMN +1,4% (order)

Most other shares somewhat lower traded so far.",en,2021-06-16 06:06:13+00:00,4,5123,297,21107,1,0,0,07/05/2022 11:20,,P
7900,1.40507E+18,76258217,@DonaldBKipkorir Kwale is an island in itself. Unless you went to buy Funzi Island. Investment in Europe is great!... Stable economy and you can now redeem that Bitcoin you've been banking. I would recommend buying chalets in the Swiss Alps!,en,2021-06-16 07:49:02+00:00,3,164,245,974,0,0,0,07/05/2022 11:20,,P
7894,1.40516E+18,394762017,"#CHFJPY Weekly #Trade As Posted

Short 122.70 and 122.81, #target 121.09

Highs 122.80, Lows 122.07

#Trade Runs +74 #pips 

Brian Twomey #fx #forex #jpy #japan #Switzerland #chf #usd #Euro2021 #eur",en,2021-06-16 13:31:48+00:00,3,1405,3174,34056,1,0,0,07/05/2022 11:20,,P
7888,1.40523E+18,3970897587,"@insertefrase @PeterMcCormack Switzerland has a sovereign currency which is the Swiss franc.
It is a strong currency and controlled by the Federal Bank to support the Swiss economy which is also very strong.",en,2021-06-16 18:15:37+00:00,5,2432,1972,6672,0,0,2,07/05/2022 11:20,,P
7879,1.40538E+18,381696140,"SNB: IN SWITZERLAND, GDP IS EXPECTED TO INCREASE STRONGLY IN THE SHORT TERM, ALTHOUGH UNEMPLOYMENT IS EXPECTED TO FALL.",en,2021-06-17 04:34:36+00:00,3,151246,53,175502,1,0,0,07/05/2022 11:20,,P
7878,1.40538E+18,59393368,"- Swiss National Bank: In Switzerland, GDP Grows Strongly In The Near Term And Unemployment Declines
- Production Capacity Remains Underutilised For Some Time",en,2021-06-17 04:36:14+00:00,3,240461,2130,324786,1,0,0,07/05/2022 11:20,,P
7876,1.40539E+18,1.37321E+18,"Swiss National Bank: The Swiss GDP will grow strongly in the near future, and the unemployment rate will fall. #gold  #forex",en,2021-06-17 05:05:17+00:00,3,1378,399,3099,0,0,0,07/05/2022 11:20,,P
7872,1.40541E+18,8.93378E+17,"Morning☀️
🛍️ Swiss shopping malls lost 1 billion CHF in sales during 2020, those with fashion &amp; leisure focus hit hardest.
🌍 #UBS and #CreditSuisse ""well positioned"" to face challenges of global banking says @SNB_BNS 
⬆️ #Fed expects to raise interest rates in 2023
#BusinessWise",en,2021-06-17 06:30:47+00:00,7,1251,846,482,0,0,0,07/05/2022 11:20,,T
7866,1.40543E+18,381696140,THE SWISS NATIONAL BANK IS RETAINING ITS EXPANSIONARY MONETARY POLICY IN ORDER TO PRESERVE MARKET STABILITY AND TO ASSIST THE SWISS ECONOMY IN RECOVERING FROM THE EFFECTS OF THE CORONAVIRUS PANDEMIC.,en,2021-06-17 07:30:45+00:00,5,151246,53,175502,1,0,1,07/05/2022 11:20,,T
7862,1.40543E+18,537175623,🇨🇭 *SNB: SWISS GDP CAN BE EXPECTED TO SHOW STRONG GROWTH IN 2Q - BBG,en,2021-06-17 07:31:31+00:00,11,128419,277,45444,3,0,0,07/05/2022 11:20,,T
7855,1.40543E+18,59393368,"$USDCHF | SNB: Remains Willing To Intervene In The Foreign Exchange Market As Necessary, While Taking The Overall Currency Situation Into Consideration
Swiss Franc Remains Highly Valued",en,2021-06-17 07:34:31+00:00,4,240461,2130,324786,1,1,0,07/05/2022 11:20,,T
7847,1.40544E+18,59393368,"SNB’s Jordan: Global Short-Term CPI Risks Have Risen, Will Ease
Doesn't See A Strong Global Inflation Increase Mid-Term
SNB’s Jordan: Anchored Swiss CPI Expectations Speak For Loose Policy",en,2021-06-17 08:06:16+00:00,3,240461,2130,324786,2,0,0,07/05/2022 11:20,,T
7836,1.40552E+18,245687754,"Funds held in Swiss banks by clients from UK, US decline; money from Bangladesh down too, but Pakistani funds double to CHF 642 mn: SNB data",en,2021-06-17 13:47:24+00:00,107,3759527,1,122548,14,3,2,07/05/2022 11:20,,T
7834,1.40553E+18,282050428,"Latest: Funds held in Swiss banks by clients from UK,US decline;money from Bangladesh down too, but Pakistani funds double to CHF 642 million:SNB data",en,2021-06-17 14:34:13+00:00,18,20648,13004,218062,7,0,3,07/05/2022 11:20,,T
7829,1.40558E+18,2192537113,"@rakyll The Swiss lead the world in 2 metrics: highest mortgage debt to GDP - 100%, and lowest rate of home ownership - 40%. Across the border in Italy, with a history of debt crises and a mistrust of banks, the figures are reversed: 80% home ownership, 40% debt to GDP. Incredible, no?",en,2021-06-17 17:20:16+00:00,3,38,452,1095,0,0,1,07/05/2022 11:20,,T
7818,1.40575E+18,1.07169E+18,@Pun_Starr 5 trillion economy will be achieved soon - by the Swiss banks.,en,2021-06-18 05:11:19+00:00,25,5311,124,23173,1,0,0,07/05/2022 11:20,,T
7816,1.40576E+18,9.98958E+17,"Bhakt's logic:
Who's saying our economy is down or our poverty index is increasing?? Swiss bank got 20700Cr of indian funds which is highest in last 13 years, See modiji is making india rich.🙏",en,2021-06-18 05:25:59+00:00,162,12184,703,22596,58,0,8,07/05/2022 11:20,,T
7814,1.40577E+18,8.93378E+17,"Happy Friday!
🎢 #Switzerland ranks top as most competitive and second to last for solar and wind energy in new rankings.
🐂The #SMI has broken the 12,000 point threshold for the first time in history.
☀️ Have a wonderful weekend!",en,2021-06-18 05:54:44+00:00,12,1251,846,482,2,0,0,07/05/2022 11:20,,T
